DateStamp,Region,Demand,Price
2024-11-30 05:20:00,TAS1,921.69000,106.71281
2024-11-30 05:20:00,SA1,1197.13000,115.67260
2024-11-30 05:20:00,QLD1,5943.62000,113.09614
2024-11-30 05:25:00,QLD1,5965.55000,112.75000
2024-11-30 05:25:00,TAS1,907.80000,105.28790
2024-11-30 05:25:00,VIC1,4180.56000,110.00000
2024-11-30 05:25:00,NSW1,6612.55000,111.05238
2024-11-30 05:25:00,SA1,1200.40000,114.18364
2024-11-30 05:30:00,QLD1,5946.70000,114.69419
2024-11-30 05:30:00,SA1,1189.55000,115.69529
2024-11-30 05:30:00,NSW1,6707.27000,113.09647
2024-11-30 05:30:00,VIC1,4185.54000,111.11000
2024-11-30 05:30:00,TAS1,922.97000,106.63472
2024-11-30 05:35:00,QLD1,5986.31000,157.73000
2024-11-30 05:35:00,NSW1,6794.01000,158.21598
2024-11-30 05:35:00,TAS1,933.00000,140.36417
2024-11-30 05:35:00,VIC1,4173.92000,150.57798
2024-11-30 05:35:00,SA1,1194.30000,155.72820
2024-11-30 05:40:00,QLD1,5949.31000,157.73000
2024-11-30 05:40:00,SA1,1178.77000,152.44678
2024-11-30 05:40:00,NSW1,6883.06000,159.13169
2024-11-30 05:40:00,VIC1,4164.84000,149.99000
2024-11-30 05:40:00,TAS1,940.19000,140.17721
2024-11-30 05:45:00,NSW1,6856.20000,158.91390
2024-11-30 05:45:00,VIC1,4158.52000,149.99000
2024-11-30 05:45:00,SA1,1168.97000,151.33506
2024-11-30 05:45:00,QLD1,5962.02000,157.50050
2024-11-30 05:45:00,TAS1,950.21000,140.54025
2024-11-30 05:50:00,VIC1,4228.84000,149.99000
2024-11-30 05:50:00,TAS1,946.46000,140.54025
2024-11-30 05:50:00,SA1,1162.29000,149.56369
2024-11-30 05:50:00,QLD1,5910.26000,154.32754
2024-11-30 05:50:00,NSW1,6884.08000,157.74558
2024-11-30 05:55:00,TAS1,950.62000,133.52672
2024-11-30 05:55:00,VIC1,4286.21000,138.55956
2024-11-30 05:55:00,SA1,1161.62000,138.04000
2024-11-30 05:55:00,NSW1,6832.29000,143.46604
2024-11-30 05:55:00,QLD1,5965.61000,140.43494
2024-11-30 06:00:00,TAS1,944.47000,135.20000
2024-11-30 06:00:00,VIC1,4268.33000,142.87345
2024-11-30 06:00:00,NSW1,6755.44000,146.76849
2024-11-30 06:00:00,QLD1,5952.30000,142.66905
2024-11-30 06:00:00,SA1,1160.61000,142.37701
2024-11-30 06:05:00,QLD1,5933.63000,138.71261
