type,brand,planId,fuelType,brandName,displayName,lastUpdated,customerType,effectiveFrom,distributors,effectiveTo
MARKET,sumo-power,SPA496183MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Time Of Use),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496184MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Time Of Use + CL),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496185MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Single Rate),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496186MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Single Rate + CL),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496187MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Single Rate),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496181MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Time Of Use + CL),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496180MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Time Of Use),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496178MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Time Of Use),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,Jemena,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA496177MS@VEC,ELECTRICITY,Sumo,Sumo Freedom Business (Time Of Use + CL),2023-08-04T05:19:38Z,BUSINESS,2023-07-27T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495957MR@VEC,ELECTRICITY,Sumo,Sumo Assure Demand,2023-08-03T02:25:22Z,RESIDENTIAL,2023-07-20T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495959MR@VEC,ELECTRICITY,Sumo,Sumo Assure Demand,2023-08-03T02:25:22Z,RESIDENTIAL,2023-07-20T14:00:00Z,Jemena,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495958MR@VEC,ELECTRICITY,Sumo,Sumo Assure Demand,2023-08-03T02:25:22Z,RESIDENTIAL,2023-07-20T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495960MR@VEC,ELECTRICITY,Sumo,Sumo Assure Demand,2023-08-03T02:25:22Z,RESIDENTIAL,2023-07-20T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495956MR@VEC,ELECTRICITY,Sumo,Sumo Assure Demand,2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495955MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495953MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495950MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Jemena,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495949MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495948MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495954MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495951MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Jemena,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495938MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Jemena,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495939MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Jemena,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495952MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495946MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495943MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495940MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495944MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495947MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Two Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495942MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,AusNet Services (electricity),2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495941MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,Powercor,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495945MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate Plus Controlled Load),2023-08-03T02:25:21Z,RESIDENTIAL,2023-07-20T14:00:00Z,United Energy,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495937MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate Plus Controlled Load),2023-08-03T02:25:20Z,RESIDENTIAL,2023-07-20T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SPA495936MR@VEC,ELECTRICITY,Sumo,Sumo Assure (Single Rate),2023-08-03T02:25:20Z,RESIDENTIAL,2023-07-20T14:00:00Z,Citipower,2024-07-30T14:00:00Z
MARKET,sumo-power,SUM635091MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand Intro,2023-07-13T14:37:56.361Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635088MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential TOU,2023-07-13T14:37:56.309Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635098MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential,2023-07-13T14:37:56.240Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635094MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand TOU,2023-07-13T14:37:56.204Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635103MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand,2023-07-13T14:37:56.142Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635096MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand,2023-07-13T14:37:56.117Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635106MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential,2023-07-13T14:37:56.037Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Essential Energy,
MARKET,sumo-power,SUM635101MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand Transitional,2023-07-13T14:37:55.950Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635087MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential TOU,2023-07-13T14:37:55.905Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635097MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential,2023-07-13T14:37:55.846Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635090MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Transitional TOU,2023-07-13T14:37:55.793Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635105MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential,2023-07-13T14:37:55.731Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Essential Energy,
MARKET,sumo-power,SUM635109MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential TOU,2023-07-13T14:37:55.632Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Essential Energy,
MARKET,sumo-power,SUM635093MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand TOU,2023-07-13T14:37:55.547Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635095MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand,2023-07-13T14:37:55.456Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635089MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Transitional TOU,2023-07-13T14:37:55.372Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635102MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand Transitional,2023-07-13T14:37:55.276Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635110MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential TOU,2023-07-13T14:37:55.206Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Essential Energy,
MARKET,sumo-power,SUM635085MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential,2023-07-13T14:37:55.085Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635100MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential TOU,2023-07-13T14:37:54.981Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635104MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand,2023-07-13T14:37:54.914Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM635107MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand,2023-07-13T14:37:54.838Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Essential Energy,
MARKET,sumo-power,SUM635108MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand,2023-07-13T14:37:54.710Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Essential Energy,
MARKET,sumo-power,SUM635086MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential,2023-07-13T14:37:54.573Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635092MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential Demand Intro,2023-07-13T14:37:54.490Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Ausgrid,
MARKET,sumo-power,SUM635099MRE1@EME,ELECTRICITY,Sumo,Sumo Freedom Residential TOU,2023-07-13T14:37:54.351Z,RESIDENTIAL,2023-07-14T00:00:00.000Z,Endeavour,
MARKET,sumo-power,SUM470299MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business TOU (interval),2023-07-09T14:05:49.625Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470303MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business Demand,2023-07-09T14:05:49.429Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470298MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business,2023-07-09T14:05:49.235Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470302MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business Demand TOU,2023-07-09T14:05:48.611Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470297MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business,2023-07-09T14:05:48.166Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470300MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business TOU (interval),2023-07-09T14:05:47.949Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470301MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business Demand TOU,2023-07-09T14:05:47.709Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470295MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business,2023-07-09T14:05:47.489Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470296MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business,2023-07-09T14:05:47.204Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
MARKET,sumo-power,SUM470304MBE3@EME,ELECTRICITY,Sumo,Sumo Lite Business Demand,2023-07-09T14:05:46.911Z,BUSINESS,2023-07-10T00:00:00.000Z,SA Power Networks,
STANDING,sumo-power,SPA481723SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-07-03T00:29:37Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481714SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481707SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate Plus Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481708SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481709SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate Plus Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481706SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481710SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481711SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate Plus Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481712SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481713SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate Plus Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481716SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481717SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481718SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481719SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481715SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481720SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481721SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481722SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-07-03T00:29:36Z,RESIDENTIAL,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481704SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate),2023-07-03T00:29:35Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481705SR@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Two Rate Plus Controlled Load),2023-07-03T00:29:35Z,RESIDENTIAL,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481309SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481307SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481303SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481308SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481310SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481306SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481305SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481304SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-06-30T04:04:23Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481299SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481298SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481297SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,Powercor,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481293SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481292SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481291SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481296SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481295SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,Jemena,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481294SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,Citipower,2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481302SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate and Controlled Load),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481301SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Single Rate),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,AusNet Services (electricity),2024-06-29T14:00:00Z
STANDING,sumo-power,SPA481300SS@VEC,ELECTRICITY,Sumo,Sumo Standing Offer (Time Of Use),2023-06-30T04:04:22Z,BUSINESS,2023-06-30T14:00:00Z,United Energy,2024-06-29T14:00:00Z
MARKET,tango,TAN529332MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Jemena,
MARKET,tango,TAN529330MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Citipower,
MARKET,tango,TAN529331MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Jemena,
MARKET,tango,TAN529344MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,United Energy,
MARKET,tango,TAN529343MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Powercor,
MARKET,tango,TAN529342MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Jemena,
MARKET,tango,TAN529341MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Jemena,
MARKET,tango,TAN529340MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Citipower,
MARKET,tango,TAN529339MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,AusNet Services (electricity),
MARKET,tango,TAN529338MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,AusNet Services (electricity),
MARKET,tango,TAN529337MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,United Energy,
MARKET,tango,TAN529336MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,United Energy,
MARKET,tango,TAN529335MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Powercor,
MARKET,tango,TAN529334MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Powercor,
MARKET,tango,TAN529333MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:45Z,BUSINESS,2024-02-12T13:00:00Z,Powercor,
MARKET,tango,TAN529326MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:44Z,BUSINESS,2024-02-12T13:00:00Z,AusNet Services (electricity),
MARKET,tango,TAN529329MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:44Z,BUSINESS,2024-02-12T13:00:00Z,Citipower,
MARKET,tango,TAN529328MS@VEC,ELECTRICITY,Tango Energy,Business Select,2024-02-11T20:20:44Z,BUSINESS,2024-02-12T13:00:00Z,AusNet Services (electricity),
